Date,Time,CPU,RAM,CHANNEL
2013-08-12,19:40:47,2.966666666666667,6.399974822998048,7.133333333333334
2013-08-12,19:45:47,3.3,5.5999819437662754,7.466666666666668
2013-08-12,19:50:47,3.0,5.799989700317383,7.466666666666668
2013-08-12,19:55:47,3.0,4.533313115437824,7.333333333333332
2013-08-12,20:00:47,3.3666666666666667,5.399980545043945,7.2666666666666675
2013-08-12,20:05:47,3.033333333333333,7.599983215332032,7.2666666666666675
2013-08-12,20:10:47,3.0,5.599985122680664,7.333333333333332
2013-08-12,20:15:47,3.3,7.666648228963218,7.4
2013-08-12,20:20:47,3.1,6.933320363362632,7.2666666666666675
2013-08-12,20:25:47,3.0,5.199985504150391,7.066666666666666
2013-08-12,20:30:47,3.333333333333333,4.599971771240234,7.333333333333332
2013-08-12,20:35:47,3.0,5.399980545043945,7.0
2013-08-12,20:40:47,2.966666666666667,4.799985885620117,7.0
2013-08-12,20:45:47,3.4,4.866641362508139,7.2
2013-08-12,20:50:47,3.0,6.999988555908203,7.0
2013-08-12,20:55:47,3.033333333333333,7.399988174438477,7.0
2013-08-12,21:00:47,3.3,6.599979400634766,7.066666666666666
2013-08-12,21:05:47,3.0,6.799974441528319,7.066666666666666
2013-08-12,21:10:47,3.0,4.199981689453125,7.2
2013-08-12,21:15:47,3.3,4.666652679443359,7.4
2013-08-12,21:20:47,3.1,5.399990081787109,7.2666666666666675
2013-08-12,21:25:47,2.933333333333333,4.199981689453125,7.066666666666666
2013-08-12,21:30:47,3.3,5.9999847412109375,7.2
2013-08-12,21:35:47,2.966666666666667,5.599985122680664,7.133333333333334
2013-08-12,21:40:47,3.066666666666667,4.866660435994466,7.066666666666666
2013-08-12,21:45:47,3.3,8.399972915649414,7.333333333333332
2013-08-12,21:50:47,3.0,6.933320363362632,7.0
2013-08-12,21:55:47,3.0,5.999994277954102,7.2666666666666675
2013-08-12,22:00:47,3.333333333333333,5.399980545043945,7.2
2013-08-12,22:05:47,3.0,6.399974822998048,7.066666666666666
2013-08-12,22:10:47,2.966666666666667,5.666656494140625,7.066666666666666
2013-08-12,22:15:47,3.3666666666666667,8.599977493286133,7.2666666666666675
2013-08-12,22:20:47,3.066666666666667,6.399984359741211,7.0
2013-08-12,22:25:47,3.0,5.133310953776041,7.533333333333332
2013-08-12,22:30:47,3.333333333333333,5.799980163574219,7.466666666666668
2013-08-12,22:35:47,2.966666666666667,8.799982070922852,7.2666666666666675
2013-08-12,22:40:47,2.933333333333333,5.599985122680664,6.933333333333334
2013-08-12,22:45:47,3.333333333333333,6.199979782104492,7.2
2013-08-12,22:50:47,3.0,6.399984359741211,7.066666666666666
2013-08-12,22:55:47,3.0,4.466654459635417,7.2
2013-08-12,23:00:47,3.3,6.466639836629233,7.133333333333334
2013-08-12,23:05:47,3.0,8.399972915649414,7.333333333333332
2013-08-12,23:10:48,3.033333333333333,3.9333184560139984,7.2
2013-08-12,23:15:48,3.333333333333333,5.733327865600586,7.333333333333332
2013-08-12,23:20:48,3.0,6.199976603190104,7.333333333333332
2013-08-12,23:25:48,3.0,6.799977620442708,7.133333333333334
2013-08-12,23:30:48,3.4,5.199975967407227,7.2
2013-08-12,23:35:48,3.033333333333333,6.399984359741211,6.933333333333334
2013-08-12,23:40:48,3.0,4.866660435994466,7.0
2013-08-12,23:45:48,3.4,5.86665153503418,7.133333333333334
2013-08-12,23:50:48,3.0,6.933317184448243,7.0
2013-08-12,23:55:48,3.0,6.199982961018879,7.133333333333334
2013-08-13,00:00:48,3.466666666666667,7.3333104451497375,7.133333333333334
2013-08-13,00:05:48,3.0,7.266651789347329,7.0
2013-08-13,00:10:48,3.0,4.999980926513672,7.2666666666666675
2013-08-13,00:15:48,3.333333333333333,8.399979273478191,7.4
2013-08-13,00:20:48,3.1,8.59998067220052,7.2666666666666675
2013-08-13,00:25:48,3.0,5.533313751220703,7.533333333333332
2013-08-13,00:30:48,3.3,7.199983596801758,7.7333333333333325
2013-08-13,00:35:48,3.0,6.599979400634766,7.2666666666666675
2013-08-13,00:40:48,3.0,4.399979909261067,7.2666666666666675
2013-08-13,00:45:48,3.333333333333333,4.999980926513672,7.2666666666666675
2013-08-13,00:50:48,3.0,5.999987920125326,7.133333333333334
2013-08-13,00:55:48,3.0,5.066649119059244,7.0
2013-08-13,01:00:48,3.233333333333333,5.53331693013509,7.066666666666666
2013-08-13,01:05:48,3.033333333333333,9.266646703084309,7.0
2013-08-13,01:10:48,2.933333333333333,5.333315531412761,7.0
2013-08-13,01:15:48,3.3666666666666667,5.799980163574219,7.2666666666666675
2013-08-13,01:20:48,3.066666666666667,7.199977238972982,7.066666666666666
2013-08-13,01:25:48,3.0,7.399984995524088,7.066666666666666
2013-08-13,01:30:48,3.3666666666666667,7.333313624064126,7.333333333333332
2013-08-13,01:35:48,3.033333333333333,10.933313369750977,7.2
2013-08-13,01:40:48,3.066666666666667,6.933310826619467,7.133333333333334
2013-08-13,01:45:48,3.3,5.5999819437662754,7.4
2013-08-13,01:50:48,3.066666666666667,6.666647593180337,7.333333333333332
2013-08-13,01:55:48,3.033333333333333,8.46665064493815,7.2666666666666675
2013-08-13,02:00:48,3.433333333333333,7.466643651326497,7.2666666666666675
2013-08-13,02:05:49,3.066666666666667,7.533318201700847,7.066666666666666
2013-08-13,02:10:49,3.033333333333333,5.666640599568684,7.066666666666666
2013-08-13,02:15:49,3.4,6.266647974650065,7.4
2013-08-13,02:20:49,3.1333333333333333,7.1333154042561855,7.333333333333332
2013-08-13,02:25:49,3.0,4.866647720336914,7.2666666666666675
2013-08-13,02:30:49,3.3,6.06665293375651,7.333333333333332
2013-08-13,02:35:49,3.0,6.999988555908203,7.2
2013-08-13,02:40:49,3.0,6.06665293375651,7.333333333333332
2013-08-13,02:45:49,3.3,6.733303070068359,7.2666666666666675
2013-08-13,02:50:49,3.0,5.399983723958334,7.066666666666666
2013-08-13,02:55:49,3.0,4.133326212565104,7.066666666666666
2013-08-13,03:00:49,3.3,6.866642634073893,7.2666666666666675
2013-08-13,03:05:49,3.0,8.06664784749349,7.133333333333334
2013-08-13,03:10:49,3.033333333333333,6.266647974650065,7.2
2013-08-13,03:15:49,3.3,5.5999819437662754,7.466666666666668
2013-08-13,03:20:49,3.066666666666667,7.733306884765626,7.0
2013-08-13,03:25:49,3.0,4.799985885620117,7.133333333333334
2013-08-13,03:30:49,3.3,6.133308410644531,7.333333333333332
2013-08-13,03:35:49,3.0,7.999979654947915,7.066666666666666
2013-08-13,03:40:49,3.033333333333333,3.9333248138427734,6.933333333333334
2013-08-13,03:45:49,3.333333333333333,6.0666433970133475,7.2
2013-08-13,03:50:49,3.0,6.599988937377929,7.0
2013-08-13,03:55:49,3.0,5.2666441599528,6.933333333333334
2013-08-13,04:00:49,3.3,7.533318201700847,7.0
2013-08-13,04:05:49,3.0,7.666645050048829,7.066666666666666
2013-08-13,04:10:49,3.0,4.999971389770508,7.066666666666666
2013-08-13,04:15:49,3.3,4.7333113352457685,7.2
2013-08-13,04:20:49,3.033333333333333,6.999975840250651,7.4
2013-08-13,04:25:49,4.233333333333333,8.733323415120443,7.4
2013-08-13,04:30:49,3.8,20.5999755859375,7.2666666666666675
2013-08-13,04:35:49,3.0,10.799986521402992,7.333333333333332
2013-08-13,04:40:49,3.033333333333333,7.599976857503256,7.2666666666666675
2013-08-13,04:45:49,3.333333333333333,5.79997698465983,7.2
2013-08-13,04:50:49,3.0,6.06665293375651,7.133333333333334
2013-08-13,04:55:49,2.933333333333333,5.0666459401448565,7.133333333333334
2013-08-13,05:00:50,3.3,4.399989446004231,7.133333333333334
2013-08-13,05:05:50,3.0,6.066649754842123,7.2
2013-08-13,05:10:50,3.0,4.533313115437824,7.2
2013-08-13,05:15:50,3.266666666666667,5.399980545043945,7.4
2013-08-13,05:20:50,3.0,6.666647593180337,7.133333333333334
2013-08-13,05:25:50,3.0,5.999987920125326,7.066666666666666
2013-08-13,05:30:50,3.333333333333333,6.666650772094726,7.133333333333334
2013-08-13,05:35:50,3.0,6.399993896484375,7.0
2013-08-13,05:40:50,2.966666666666667,6.799983978271484,7.0
2013-08-13,05:45:50,3.3,6.199992497762043,7.2
2013-08-13,05:50:50,2.966666666666667,7.399969100952148,7.0
2013-08-13,05:55:50,3.0,6.466646194458008,7.133333333333334
2013-08-13,06:00:49,3.333333333333333,7.199980417887369,7.2
2013-08-13,06:05:49,2.966666666666667,6.799983978271484,7.066666666666666
2013-08-13,06:10:49,3.0,4.533313115437824,6.933333333333334
2013-08-13,06:15:49,3.433333333333333,5.333315531412761,7.533333333333332
2013-08-13,06:20:49,3.1,6.199986139933268,7.466666666666668
2013-08-13,06:25:49,3.0,3.7333106994628906,7.333333333333332
2013-08-13,06:30:50,3.333333333333333,7.5999800364176435,7.466666666666668
2013-08-13,06:35:50,2.966666666666667,5.599985122680664,7.133333333333334
2013-08-13,06:40:50,3.0,5.199988683064779,7.066666666666666
2013-08-13,06:45:50,3.3,4.333314895629883,7.2
2013-08-13,06:50:50,3.1,6.466636657714845,7.066666666666666
2013-08-13,06:55:50,3.0,6.53331438700358,7.0
2013-08-13,07:00:50,3.333333333333333,7.53331184387207,6.933333333333334
2013-08-13,07:05:50,3.0,8.73331387837728,7.066666666666666
2013-08-13,07:10:50,3.0,7.266645431518555,7.0
2013-08-13,07:15:50,3.3,6.59998575846354,7.2666666666666675
2013-08-13,07:20:50,3.1,5.599988301595051,7.2
2013-08-13,07:25:50,3.0,5.86665153503418,7.066666666666666
2013-08-13,07:30:50,3.3666666666666667,7.933308283487955,7.066666666666666
2013-08-13,07:35:50,3.0,4.799979527791342,7.133333333333334
2013-08-13,07:40:50,3.0,6.999982198079429,7.333333333333332
2013-08-13,07:45:50,3.3,6.53331438700358,7.333333333333332
2013-08-13,07:50:50,3.0,7.399978637695312,7.133333333333334
2013-08-13,07:55:50,3.0,5.5999819437662754,7.2666666666666675
2013-08-13,08:00:50,3.3,4.866650899251302,7.066666666666666
2013-08-13,08:05:50,3.0,6.333319346110028,7.0
2013-08-13,08:10:50,3.0,5.199985504150391,7.0
2013-08-13,08:15:50,3.333333333333333,6.799987157185873,7.133333333333334
2013-08-13,08:20:50,3.166666666666667,5.5999755859375,7.0
2013-08-13,08:25:50,3.033333333333333,4.533325831095378,7.0
2013-08-13,08:30:50,3.3,6.733306248982745,7.133333333333334
2013-08-13,08:35:50,3.0,7.199980417887369,7.466666666666668
2013-08-13,08:40:50,3.0,4.733317693074545,7.333333333333332
2013-08-13,08:45:50,3.3,5.9999847412109375,7.466666666666668
2013-08-13,08:50:50,2.966666666666667,5.1333173116048165,7.2
2013-08-13,08:55:50,3.0,4.99998410542806,7.4
2013-08-13,09:00:51,3.4,5.866638819376627,7.133333333333334
2013-08-13,09:05:51,3.0,5.399983723958334,7.333333333333332
2013-08-13,09:10:51,3.0,7.1333154042561855,7.466666666666668
2013-08-13,09:15:51,3.3,6.533308029174805,7.666666666666668
2013-08-13,09:20:51,3.066666666666667,8.666636149088541,7.466666666666668
2013-08-13,09:25:51,3.033333333333333,6.99997901916504,7.2666666666666675
2013-08-13,09:30:51,3.3,6.399993896484375,7.2
2013-08-13,09:35:51,2.966666666666667,5.466645558675131,7.066666666666666
2013-08-13,09:40:51,2.966666666666667,4.733317693074545,7.133333333333334
2013-08-13,09:45:51,3.266666666666667,7.533315022786459,7.2
2013-08-13,09:50:51,3.0,6.266651153564454,7.0
2013-08-13,09:55:51,3.033333333333333,4.466654459635417,7.2
2013-08-13,10:00:51,3.3,5.999991099039713,7.2
2013-08-13,10:05:51,3.0,5.733311971028645,7.066666666666666
2013-08-13,10:10:51,3.0,7.199974060058594,7.0
2013-08-13,10:15:51,3.3,6.799974441528319,7.333333333333332
2013-08-13,10:20:51,3.066666666666667,6.066656112670898,7.333333333333332
2013-08-13,10:25:51,2.966666666666667,4.733317693074545,7.2666666666666675
2013-08-13,10:30:51,3.333333333333333,4.666643142700195,7.533333333333332
2013-08-13,10:35:51,3.0,6.666650772094726,7.666666666666668
2013-08-13,10:40:51,3.0,6.99997901916504,7.533333333333332
2013-08-13,10:45:51,3.333333333333333,4.999980926513672,7.666666666666668
2013-08-13,10:50:51,3.0,5.399980545043945,7.2666666666666675
2013-08-13,10:55:51,2.933333333333333,4.7333113352457685,7.333333333333332
2013-08-13,11:00:51,3.333333333333333,6.599979400634766,7.2
2013-08-13,11:05:51,3.0,6.799993515014649,7.133333333333334
2013-08-13,11:10:51,3.0,3.799982070922851,7.133333333333334
2013-08-13,11:15:51,3.333333333333333,6.066649754842123,7.2
2013-08-13,11:20:51,3.033333333333333,6.199989318847656,7.0
2013-08-13,11:25:51,2.933333333333333,4.933315912882486,7.0
2013-08-13,11:30:51,3.3666666666666667,7.266651789347329,7.133333333333334
2013-08-13,11:35:51,3.0,6.599988937377929,7.066666666666666
2013-08-13,11:40:51,2.966666666666667,3.199977874755859,7.0
2013-08-13,11:45:51,3.3,4.066651662190756,7.2
2013-08-13,11:50:51,3.066666666666667,6.199989318847656,7.066666666666666
2013-08-13,11:55:51,3.0,5.399990081787109,6.866666666666666
2013-08-13,12:00:51,3.266666666666667,6.199982961018879,7.0
2013-08-13,12:05:52,3.0,7.399978637695312,7.066666666666666
2013-08-13,12:10:52,3.0,5.399980545043945,7.133333333333334
2013-08-13,12:15:52,3.333333333333333,5.53331693013509,7.866666666666666
2013-08-13,12:20:52,3.1,6.199989318847656,7.533333333333332
2013-08-13,12:25:52,3.0,5.799980163574219,7.2
2013-08-13,12:30:52,3.3,6.266647974650065,7.466666666666668
2013-08-13,12:35:52,3.0,8.599977493286133,7.6
2013-08-13,12:40:52,3.033333333333333,6.799974441528319,7.133333333333334
2013-08-13,12:45:52,3.3,6.133321126302082,7.4
2013-08-13,12:50:52,3.0,7.199983596801758,7.2
2013-08-13,12:55:52,2.9,4.399983088175455,7.133333333333334
2013-08-13,13:00:52,3.4,7.533315022786459,7.0
2013-08-13,13:05:52,3.0,6.599979400634766,7.0
2013-08-13,13:10:52,3.0,5.599985122680664,7.0
2013-08-13,13:15:52,3.3666666666666667,5.933313369750977,7.133333333333334
2013-08-13,13:20:52,3.033333333333333,5.9999847412109375,7.066666666666666
2013-08-13,13:25:52,3.0,4.466654459635417,7.066666666666666
2013-08-13,13:30:52,3.3666666666666667,7.7999814351399746,7.2
2013-08-13,13:35:52,3.0,9.999980926513672,7.466666666666668
2013-08-13,13:40:52,3.1,6.799974441528319,8.066666666666666
2013-08-13,13:45:52,3.3666666666666667,6.799974441528319,7.466666666666668
2013-08-13,13:50:52,3.166666666666667,5.399980545043945,7.7333333333333325
2013-08-13,13:55:52,3.1333333333333333,3.199977874755859,8.133333333333333
2013-08-13,14:00:52,3.3666666666666667,5.399990081787109,8.0
2013-08-13,14:05:52,3.1,5.466648737589518,8.0
2013-08-13,14:10:52,3.033333333333333,4.26664670308431,7.933333333333334
2013-08-13,14:15:52,3.5,5.799989700317383,8.133333333333333
2013-08-13,14:20:53,3.166666666666667,7.199983596801758,7.933333333333334
2013-08-13,14:25:53,3.066666666666667,6.333312988281251,8.266666666666667
2013-08-13,14:30:53,3.666666666666667,5.533320109049479,9.666666666666666
2013-08-13,14:35:53,3.166666666666667,6.666653951009114,8.666666666666666
2013-08-13,14:40:53,3.1,5.399980545043945,8.4
2013-08-13,14:45:53,3.5,6.3333161671956395,8.4
2013-08-13,14:50:53,3.033333333333333,5.333315531412761,8.266666666666667
2013-08-13,14:55:53,3.0,4.733317693074545,8.2
2013-08-13,15:00:53,3.466666666666667,6.333319346110028,8.066666666666666
2013-08-13,15:05:52,3.066666666666667,6.066649754842123,8.0
2013-08-13,15:10:52,3.1,6.799980799357096,8.2
2013-08-13,15:15:52,3.433333333333333,8.799978892008463,8.466666666666667
2013-08-13,15:20:52,3.1333333333333333,7.266654968261718,8.0
2013-08-13,15:25:52,3.066666666666667,5.86665153503418,8.066666666666666
2013-08-13,15:30:52,3.433333333333333,4.466648101806641,7.2666666666666675
2013-08-13,15:35:52,3.033333333333333,5.86665153503418,8.533333333333333
2013-08-13,15:40:52,3.2,7.3333104451497375,11.0
2013-08-13,15:45:52,3.666666666666667,6.99997901916504,14.133333333333333
2013-08-13,15:50:52,3.433333333333333,6.599979400634766,15.666666666666664
2013-08-13,15:55:52,3.3666666666666667,5.333315531412761,15.6
2013-08-13,16:00:53,3.766666666666667,7.199989954630532,14.2
2013-08-13,16:05:53,3.266666666666667,6.86664899190267,16.066666666666666
2013-08-13,16:10:53,3.3666666666666667,7.333316802978515,16.266666666666666
2013-08-13,16:15:53,3.8,7.933308283487955,16.533333333333335
2013-08-13,16:20:53,3.533333333333333,6.066646575927734,15.666666666666664
2013-08-13,16:25:53,3.4,4.5333099365234375,15.733333333333333
2013-08-13,16:30:53,3.766666666666667,6.933320363362632,15.866666666666667
2013-08-13,16:35:53,3.466666666666667,8.799972534179688,15.666666666666664
2013-08-13,16:40:53,3.466666666666667,4.99998410542806,15.6
2013-08-13,16:45:53,3.733333333333333,4.466657638549805,15.333333333333336
2013-08-13,16:50:53,3.333333333333333,5.199975967407227,15.2
2013-08-13,16:55:53,3.3,4.933319091796875,15.333333333333336
2013-08-13,17:00:53,3.733333333333333,5.2666473388671875,13.2
2013-08-13,17:05:53,3.466666666666667,9.266646703084309,14.6
2013-08-13,17:10:53,3.433333333333333,5.533323287963867,14.466666666666667
2013-08-13,17:15:53,3.633333333333333,5.466642379760742,15.133333333333333
2013-08-13,17:20:53,3.466666666666667,6.599976221720377,15.266666666666667
2013-08-13,17:25:53,3.5,6.59998575846354,13.133333333333333
2013-08-13,17:30:53,3.7,6.666647593180337,10.133333333333333
2013-08-13,17:35:53,3.3,7.266645431518555,9.4
2013-08-13,17:40:53,3.166666666666667,8.99997075398763,9.4
2013-08-13,17:45:53,3.566666666666667,5.93331019083659,9.533333333333333
2013-08-13,17:50:53,3.3666666666666667,6.399981180826825,9.266666666666667
2013-08-13,17:55:53,3.3666666666666667,5.799980163574219,9.2
2013-08-13,18:00:53,3.6,6.86664899190267,8.666666666666666
2013-08-13,18:05:53,3.166666666666667,7.933311462402344,8.466666666666667
2013-08-13,18:10:53,3.2,5.999981562296551,8.266666666666667
2013-08-13,18:15:54,3.7,6.199979782104492,8.533333333333333
2013-08-13,18:20:54,3.2,6.933317184448243,8.4
2013-08-13,18:25:54,3.166666666666667,3.9999834696451817,8.6
2013-08-13,18:30:54,3.633333333333333,6.266644795735678,8.533333333333333
2013-08-13,18:35:54,3.666666666666667,5.533320109049479,8.466666666666667
2013-08-13,18:40:54,3.1333333333333333,4.333311716715494,8.333333333333334
2013-08-13,18:45:54,3.7,6.06665293375651,10.8
2013-08-13,18:50:54,3.3666666666666667,5.999987920125326,13.533333333333333
2013-08-13,18:55:54,3.333333333333333,6.13331158955892,14.466666666666667
2013-08-13,19:00:54,3.733333333333333,5.666643778483072,12.933333333333335
2013-08-13,19:05:54,3.466666666666667,5.399983723958334,13.933333333333335
2013-08-13,19:10:54,3.433333333333333,4.599974950154621,13.933333333333335
2013-08-13,19:15:54,3.766666666666667,6.199989318847656,14.0
2013-08-13,19:20:54,3.733333333333333,6.3999875386555996,13.866666666666667
2013-08-13,19:25:54,4.1,14.199968973795574,14.0
2013-08-13,19:30:54,3.766666666666667,9.533309936523438,13.666666666666664
2013-08-13,19:35:54,3.3,9.733314514160156,13.8
2013-08-13,19:40:54,3.166666666666667,6.066656112670898,13.533333333333333
2013-08-13,19:45:54,3.566666666666667,4.999987284342447,13.8
2013-08-13,19:50:54,3.3666666666666667,5.733305613199869,13.533333333333333
2013-08-13,19:55:54,3.4,7.7999750773112,15.466666666666667
2013-08-13,20:00:55,3.666666666666667,7.399978637695312,13.733333333333333
2013-08-13,20:05:55,3.333333333333333,5.866641998291016,16.466666666666665
2013-08-13,20:10:55,3.466666666666667,8.533322016398111,17.333333333333332
2013-08-13,20:15:55,3.833333333333333,5.999972025553387,17.6
2013-08-13,20:20:55,3.533333333333333,5.933316548665365,17.066666666666666
2013-08-13,20:25:55,3.4,5.333325068155924,16.933333333333334
2013-08-13,20:30:55,3.8,5.399980545043945,17.0
2013-08-13,20:35:55,3.466666666666667,6.06663703918457,16.933333333333334
2013-08-13,20:40:55,3.466666666666667,5.199982325236003,16.266666666666666
2013-08-13,20:45:55,3.7,5.799983342488606,16.733333333333334
2013-08-13,20:50:55,3.4,6.199976603190104,16.466666666666665
2013-08-13,20:55:55,3.4,5.9999847412109375,16.266666666666666
2013-08-13,21:00:55,3.8,8.533312479654947,14.4
2013-08-13,21:05:55,3.333333333333333,7.799984614054361,15.466666666666667
2013-08-13,21:10:55,3.233333333333333,5.933316548665365,15.4
2013-08-13,21:15:55,4.766666666666667,6.799993515014649,16.0
2013-08-13,21:20:55,3.5,7.9333241780598955,14.0
2013-08-13,21:25:55,3.633333333333333,6.533317565917969,13.133333333333333
2013-08-13,21:30:55,3.8666666666666663,6.9333140055338545,12.066666666666665
2013-08-13,21:35:55,3.233333333333333,7.1333154042561855,11.666666666666664
2013-08-13,21:40:55,3.533333333333333,5.333309173583984,11.466666666666667
2013-08-13,21:45:55,3.766666666666667,6.13331158955892,11.533333333333333
2013-08-13,21:50:55,3.6,8.73331069946289,11.2
2013-08-13,21:55:55,3.166666666666667,5.733318328857422,10.4
2013-08-13,22:00:55,3.666666666666667,7.3333104451497375,9.466666666666667
2013-08-13,22:05:55,3.666666666666667,8.399982452392578,9.4
2013-08-13,22:10:55,3.233333333333333,5.066649119059244,8.866666666666667
2013-08-13,22:15:55,3.733333333333333,7.266651789347329,8.866666666666667
2013-08-13,22:20:55,3.166666666666667,8.733317057291666,8.333333333333334
2013-08-13,22:25:55,3.066666666666667,5.1333173116048165,8.333333333333334
2013-08-13,22:30:55,3.566666666666667,6.666650772094726,8.533333333333333
2013-08-13,22:35:55,3.166666666666667,5.733315149943033,8.266666666666667
2013-08-13,22:40:56,3.266666666666667,6.466655731201172,8.266666666666667
2013-08-13,22:45:56,3.4,5.799983342488606,8.133333333333333
2013-08-13,22:50:56,3.066666666666667,5.733318328857422,7.7333333333333325
2013-08-13,22:55:56,3.066666666666667,4.4666512807210275,8.0
2013-08-13,23:00:56,3.533333333333333,5.9333038330078125,7.7333333333333325
2013-08-13,23:05:56,3.033333333333333,5.399986902872721,7.6
2013-08-13,23:10:56,3.0,3.9999771118164067,7.2666666666666675
2013-08-13,23:15:56,3.3666666666666667,6.799980799357096,7.533333333333332
2013-08-13,23:20:56,3.1333333333333333,7.133318583170572,7.0
2013-08-13,23:25:56,3.066666666666667,4.866657257080078,7.0
2013-08-13,23:30:56,3.433333333333333,7.93331464131673,7.333333333333332
2013-08-13,23:35:56,3.0,6.399981180826825,7.133333333333334
2013-08-13,23:40:56,3.0,4.933328628540039,7.066666666666666
2013-08-13,23:45:56,3.3666666666666667,6.799977620442708,7.2666666666666675
2013-08-13,23:50:56,3.0,5.2666441599528,7.2666666666666675
2013-08-13,23:55:56,3.033333333333333,5.2666473388671875,7.2666666666666675
2013-08-14,00:00:56,3.3666666666666667,4.599984486897787,7.2
2013-08-14,00:05:56,3.0,5.599985122680664,7.0
2013-08-14,00:10:56,3.0,5.599985122680664,7.133333333333334
2013-08-14,00:15:56,3.3666666666666667,6.933317184448243,7.466666666666668
2013-08-14,00:20:56,3.1,9.199968973795574,7.333333333333332
2013-08-14,00:25:56,3.0,4.3333180745442705,7.666666666666668
2013-08-14,00:30:56,3.333333333333333,6.86664899190267,7.466666666666668
2013-08-14,00:35:56,3.0,4.999980926513672,7.133333333333334
2013-08-14,00:40:56,3.0,3.799988428751628,7.0
2013-08-14,00:45:56,3.3,5.399971008300781,7.2
2013-08-14,00:50:56,2.966666666666667,8.466647466023764,7.0
2013-08-14,00:55:56,3.033333333333333,7.199983596801758,7.066666666666666
2013-08-14,01:00:56,3.4,6.533317565917969,7.0
2013-08-14,01:05:56,3.0,6.333309809366862,7.133333333333334
2013-08-14,01:10:56,3.0,8.199987411499023,7.0
2013-08-14,01:15:56,3.266666666666667,5.399971008300781,7.4
2013-08-14,01:20:56,3.066666666666667,5.9999847412109375,7.2
2013-08-14,01:25:56,3.0,4.5999908447265625,7.066666666666666
2013-08-14,01:30:56,3.3666666666666667,5.5333105723063145,7.2
2013-08-14,01:35:56,3.033333333333333,7.399978637695312,7.066666666666666
2013-08-14,01:40:56,3.0,5.9999847412109375,7.066666666666666
2013-08-14,01:45:56,3.4,3.799991607666016,7.4
2013-08-14,01:50:56,3.033333333333333,4.599994023640951,7.2
2013-08-14,01:55:56,3.0,5.666646957397461,7.2666666666666675
2013-08-14,02:00:56,3.433333333333333,6.999969482421875,7.2
2013-08-14,02:05:56,3.033333333333333,7.599973678588867,7.066666666666666
2013-08-14,02:10:56,3.0,3.9999771118164067,7.0
2013-08-14,02:15:56,3.433333333333333,4.799985885620117,7.2
2013-08-14,02:20:56,3.066666666666667,5.199985504150391,7.133333333333334
2013-08-14,02:25:56,3.0,5.333318710327148,7.0
2013-08-14,02:30:56,3.433333333333333,6.133324305216471,7.2666666666666675
2013-08-14,02:35:56,3.066666666666667,7.599976857503256,7.2666666666666675
2013-08-14,02:40:56,3.0,4.399986267089844,7.066666666666666
2013-08-14,02:45:56,3.4,6.999975840250651,7.2666666666666675
2013-08-14,02:50:56,3.0,8.199987411499023,7.066666666666666
2013-08-14,02:55:56,3.0,5.5999755859375,7.0
